ItemID,LocationID,ReportingPeriodID,ScenarioID,MonthID,Date,Sum_GrossMarginAmount,Sum_Regular_Sales_Dollars,Sum_Regular_Sales_Units
10398,11,20140301,1,1,2014-03-01 00:00:00,-0.26,4.29,13
10398,12,20140301,1,1,2014-03-01 00:00:00,2.2,3.95,5
10398,13,20140401,1,1,2014-04-01 00:00:00,-0.06,0.99,3
10398,13,20140501,1,1,2014-05-01 00:00:00,20.24,36.34,46
10398,16,20140501,1,1,2014-05-01 00:00:00,5.28,9.48,12
10398,18,20140301,1,1,2014-03-01 00:00:00,5.28,9.48,12
10398,18,20140801,1,1,2014-08-01 00:00:00,32.76,114.66,234
10398,19,20140301,1,1,2014-03-01 00:00:00,6.16,11.06,14
10398,19,20140401,1,1,2014-04-01 00:00:00,-0.02,0.33,1
10398,20,20140301,1,1,2014-03-01 00:00:00,-0.48,7.92,24
10398,20,20140601,1,1,2014-06-01 00:00:00,-0.57,21.13,62
10398,20,20140701,1,1,2014-07-01 00:00:00,31.57,108.92,221
10398,21,20140801,1,1,2014-08-01 00:00:00,30.55,86.9,161
10398,22,20140301,1,1,2014-03-01 00:00:00,3.52,6.32,8
10398,23,20140301,1,1,2014-03-01 00:00:00,-0.16,2.64,8
10398,24,20140801,1,1,2014-08-01 00:00:00,17.22,60.27,123
10398,25,20140301,1,1,2014-03-01 00:00:00,-0.42,6.93,21
10398,25,20140401,2,2,2014-04-01 00:00:00,0.8200000000000001,2.5700000000000003,5
10398,26,20140301,1,1,2014-03-01 00:00:00,-1.24,20.46,62
10398,26,20140401,1,1,2014-04-01 00:00:00,5.72,10.27,13
10398,27,20140801,1,1,2014-08-01 00:00:00,28.28,98.98,202
10398,28,20140301,1,1,2014-03-01 00:00:00,-0.38,6.27,19
10398,28,20140401,2,2,2014-04-01 00:00:00,5.04,13.440000000000001,24
10398,31,20140301,1,1,2014-03-01 00:00:00,-0.48,7.92,24
10398,31,20140401,2,2,2014-04-01 00:00:00,9.22,16.919999999999998,22
10398,32,20140401,1,1,2014-04-01 00:00:00,8.36,15.01,19
10398,33,20140401,1,1,2014-04-01 00:00:00,7.92,14.22,18
10398,33,20140801,1,1,2014-08-01 00:00:00,11.56,39.56,80
10398,35,20140401,1,1,2014-04-01 00:00:00,11.14,20.24,26
10398,35,20140601,1,1,2014-06-01 00:00:00,-0.1,1.65,5
10398,36,20140801,1,1,2014-08-01 00:00:00,14.48,53.68,112
10398,37,20140301,1,1,2014-03-01 00:00:00,-0.28,4.62,14
10398,37,20140401,1,1,2014-04-01 00:00:00,-0.2,3.3,10
10398,39,20140401,2,2,2014-04-01 00:00:00,10.540000000000001,19.29,25
10398,39,20140501,1,1,2014-05-01 00:00:00,10.56,18.96,24
10398,39,20140801,1,1,2014-08-01 00:00:00,18.76,65.66,134
10398,40,20140301,1,1,2014-03-01 00:00:00,-0.33,8.42,25
10398,506,20140801,1,1,2014-08-01 00:00:00,10.56,18.96,24
10398,544,20140801,1,1,2014-08-01 00:00:00,41.93,75.53,96
10398,547,20140401,1,1,2014-04-01 00:00:00,-0.02,0.33,1
10398,547,20140801,1,1,2014-08-01 00:00:00,3.08,5.53,7
10398,550,20140801,1,1,2014-08-01 00:00:00,10.56,18.96,24
10398,570,20140801,1,1,2014-08-01 00:00:00,19.8,35.55,45
10398,571,20140301,1,1,2014-03-01 00:00:00,-0.22,3.63,11
10526,544,20140401,1,1,2014-04-01 00:00:00,-1.99,0,0
10526,582,20140301,1,1,2014-03-01 00:00:00,-1.99,0,0
10547,14,20140301,1,1,2014-03-01 00:00:00,0.15,0,0
10640,15,20140501,1,1,2014-05-01 00:00:00,-0.75,2.5,1
10767,3,20140301,1,1,2014-03-01 00:00:00,-1.15,0,0
10767,39,20140301,1,1,2014-03-01 00:00:00,-1.15,0,0
10770,3,20140301,1,1,2014-03-01 00:00:00,-5.5,1,2
10770,35,20140301,1,1,2014-03-01 00:00:00,-2.75,0.5,1
10771,9,20140301,1,1,2014-03-01 00:00:00,-24.75,4.5,9
10771,20,20140201,1,1,2014-02-01 00:00:00,-4.5,2,2
10771,23,20140201,1,1,2014-02-01 00:00:00,-10.75,5.5,5
10773,12,20140201,1,1,2014-02-01 00:00:00,-3.6,0.9,1
10773,39,20140301,1,1,2014-03-01 00:00:00,-10.5,0,0
10776,7,20140301,1,1,2014-03-01 00:00:00,-3.5,0,0
10776,9,20140201,1,1,2014-02-01 00:00:00,-44,5.5,6
10776,12,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
10776,16,20140401,1,1,2014-04-01 00:00:00,-14,0,0
10776,18,20140201,1,1,2014-02-01 00:00:00,-6,0,0
10776,26,20140301,1,1,2014-03-01 00:00:00,-7,0,0
10776,33,20140301,1,1,2014-03-01 00:00:00,-3.5,0,0
10776,38,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
10779,6,20140201,1,1,2014-02-01 00:00:00,-2,0,0
10779,38,20140201,1,1,2014-02-01 00:00:00,-2,0,0
10786,2,20140201,1,1,2014-02-01 00:00:00,10.43,20.93,7
10786,3,20140401,1,1,2014-04-01 00:00:00,1.49,2.99,1
10786,4,20140401,1,1,2014-04-01 00:00:00,2.98,5.98,2
10786,5,20140201,1,1,2014-02-01 00:00:00,2.98,5.98,2
10786,5,20140401,1,1,2014-04-01 00:00:00,2.98,5.98,2
10786,7,20140401,1,1,2014-04-01 00:00:00,5.96,11.96,4
10786,8,20140201,1,1,2014-02-01 00:00:00,13.11,26.61,9
10786,8,20140401,1,1,2014-04-01 00:00:00,5.96,11.96,4
10786,8,20140601,1,1,2014-06-01 00:00:00,0.5,0,0
10786,10,20140401,1,1,2014-04-01 00:00:00,2.68,5.68,2
10786,11,20140401,1,1,2014-04-01 00:00:00,2.98,5.98,2
10786,16,20140301,1,1,2014-03-01 00:00:00,44.7,89.7,30
10786,19,20140301,1,1,2014-03-01 00:00:00,29.8,59.8,20
10786,20,20140301,1,1,2014-03-01 00:00:00,1.49,2.99,1
10786,22,20140301,1,1,2014-03-01 00:00:00,11.92,23.92,8
10786,23,20140301,1,1,2014-03-01 00:00:00,5.96,11.96,4
10786,26,20140301,1,1,2014-03-01 00:00:00,22.35,44.85,15
10786,26,20140401,1,1,2014-04-01 00:00:00,10.43,20.93,7
10786,28,20140201,1,1,2014-02-01 00:00:00,23.84,47.84,16
10786,31,20140201,1,1,2014-02-01 00:00:00,29.5,59.5,20
10786,32,20140401,1,1,2014-04-01 00:00:00,1.49,2.99,1
10786,33,20140401,1,1,2014-04-01 00:00:00,5.96,11.96,4
10786,34,20140201,1,1,2014-02-01 00:00:00,38.74,77.74,26
10786,35,20140401,1,1,2014-04-01 00:00:00,7.45,14.95,5
10786,37,20140201,1,1,2014-02-01 00:00:00,32.78,65.78,22
10786,37,20140401,1,1,2014-04-01 00:00:00,4.47,8.97,3
10786,39,20140401,1,1,2014-04-01 00:00:00,14.9,29.9,10
10786,40,20140401,1,1,2014-04-01 00:00:00,7.45,14.95,5
10790,18,20140301,1,1,2014-03-01 00:00:00,11.45,19.95,5
10790,19,20140301,1,1,2014-03-01 00:00:00,18.32,31.92,8
10790,24,20140201,1,1,2014-02-01 00:00:00,2.29,3.99,1
10790,25,20140401,1,1,2014-04-01 00:00:00,2.29,3.99,1
10790,33,20140401,1,1,2014-04-01 00:00:00,2.29,3.99,1
10790,33,20140601,1,1,2014-06-01 00:00:00,1.3,0,0
11082,5,20140201,1,1,2014-02-01 00:00:00,-1.71,0.99,1
11082,11,20140201,1,1,2014-02-01 00:00:00,-0.81,1.89,1
11177,15,20140401,1,1,2014-04-01 00:00:00,-0.75,0.5,1
11180,28,20140401,1,1,2014-04-01 00:00:00,-2,0.5,1
11208,18,20140301,1,1,2014-03-01 00:00:00,0.79,1.99,1
11217,4,20140401,1,1,2014-04-01 00:00:00,2.99,6.99,1
11217,4,20140501,1,1,2014-05-01 00:00:00,5.98,13.98,2
11217,4,20140801,1,1,2014-08-01 00:00:00,2.99,6.99,1
11217,6,20140301,1,1,2014-03-01 00:00:00,29.9,69.9,10
11217,8,20140301,1,1,2014-03-01 00:00:00,-3,0,0
11217,9,20140301,1,1,2014-03-01 00:00:00,5.98,13.98,2
11217,10,20140301,1,1,2014-03-01 00:00:00,11.96,27.96,4
11217,10,20140501,1,1,2014-05-01 00:00:00,11.26,27.26,4
11217,12,20140301,1,1,2014-03-01 00:00:00,5.98,13.98,2
11217,12,20140801,1,1,2014-08-01 00:00:00,5.98,13.98,2
11217,13,20140301,1,1,2014-03-01 00:00:00,29.9,69.9,10
11217,14,20140601,1,1,2014-06-01 00:00:00,23.22,55.22,8
11217,15,20140801,1,1,2014-08-01 00:00:00,5.98,13.98,2
11217,16,20140301,1,1,2014-03-01 00:00:00,5.98,13.98,2
11217,19,20140301,1,1,2014-03-01 00:00:00,2.99,6.99,1
11217,21,20140201,1,1,2014-02-01 00:00:00,2.99,6.99,1
11217,21,20140601,1,1,2014-06-01 00:00:00,8.97,20.97,3
11217,21,20140801,1,1,2014-08-01 00:00:00,2.99,6.99,1
11217,24,20140201,1,1,2014-02-01 00:00:00,8.97,20.97,3
11217,24,20140601,1,1,2014-06-01 00:00:00,5.98,13.98,2
11217,24,20140801,1,1,2014-08-01 00:00:00,14.95,34.95,5
11217,25,20140401,1,1,2014-04-01 00:00:00,5.98,13.98,2
11217,26,20140401,1,1,2014-04-01 00:00:00,5.98,13.98,2
11217,27,20140201,1,1,2014-02-01 00:00:00,17.94,41.94,6
11217,27,20140601,1,1,2014-06-01 00:00:00,11.96,27.96,4
11217,33,20140501,1,1,2014-05-01 00:00:00,8.97,20.97,3
11217,34,20140601,1,1,2014-06-01 00:00:00,17.94,41.94,6
11217,37,20140601,1,1,2014-06-01 00:00:00,17.94,41.94,6
11217,39,20140301,1,1,2014-03-01 00:00:00,2.99,6.99,1
11217,39,20140501,1,1,2014-05-01 00:00:00,2.99,6.99,1
11217,40,20140601,1,1,2014-06-01 00:00:00,26.91,62.91,9
11218,4,20140601,1,1,2014-06-01 00:00:00,2.99,6.99,1
11218,7,20140601,1,1,2014-06-01 00:00:00,8.97,20.97,3
11218,9,20140301,1,1,2014-03-01 00:00:00,2.99,6.99,1
11218,9,20140501,1,1,2014-05-01 00:00:00,2.99,6.99,1
11218,10,20140601,1,1,2014-06-01 00:00:00,17.94,41.94,6
11218,11,20140801,1,1,2014-08-01 00:00:00,2.99,6.99,1
11218,12,20140301,1,1,2014-03-01 00:00:00,5.98,13.98,2
11218,12,20140501,1,1,2014-05-01 00:00:00,2.99,6.99,1
11218,13,20140601,1,1,2014-06-01 00:00:00,5.98,13.98,2
11218,14,20140801,1,1,2014-08-01 00:00:00,2.99,6.99,1
11218,18,20140301,1,1,2014-03-01 00:00:00,17.94,41.94,6
11218,18,20140401,1,1,2014-04-01 00:00:00,14.95,34.95,5
11218,20,20140201,1,1,2014-02-01 00:00:00,20.93,48.93,7
11218,20,20140601,1,1,2014-06-01 00:00:00,14.95,34.95,5
11218,20,20140801,1,1,2014-08-01 00:00:00,11.96,27.96,4
11218,21,20140401,1,1,2014-04-01 00:00:00,11.96,27.96,4
11218,23,20140201,1,1,2014-02-01 00:00:00,2.99,6.99,1
11218,23,20140801,1,1,2014-08-01 00:00:00,20.93,48.93,7
11218,24,20140401,1,1,2014-04-01 00:00:00,5.98,13.98,2
11218,25,20140401,1,1,2014-04-01 00:00:00,2.99,6.99,1
11218,26,20140201,1,1,2014-02-01 00:00:00,26.91,62.91,9
11218,26,20140401,1,1,2014-04-01 00:00:00,14.95,34.95,5
11218,26,20140601,1,1,2014-06-01 00:00:00,26.91,62.91,9
11218,27,20140401,1,1,2014-04-01 00:00:00,2.99,6.99,1
11218,28,20140401,1,1,2014-04-01 00:00:00,17.94,41.94,6
11218,32,20140401,1,1,2014-04-01 00:00:00,5.98,13.98,2
11218,35,20140501,1,1,2014-05-01 00:00:00,14.95,34.95,5
11218,36,20140601,1,1,2014-06-01 00:00:00,2.99,6.99,1
11218,38,20140301,1,1,2014-03-01 00:00:00,8.97,20.97,3
11218,39,20140601,1,1,2014-06-01 00:00:00,11.96,27.96,4
11219,20,20140401,1,1,2014-04-01 00:00:00,6.45,14.95,5
11242,25,20140201,1,1,2014-02-01 00:00:00,-0.88,0,0
11259,6,20140401,1,1,2014-04-01 00:00:00,0.74,3.99,1
11259,9,20140401,1,1,2014-04-01 00:00:00,1.48,7.98,2
11259,12,20140401,1,1,2014-04-01 00:00:00,0.74,3.99,1
11259,14,20140201,1,1,2014-02-01 00:00:00,0.74,3.99,1
11259,14,20140401,1,1,2014-04-01 00:00:00,0.74,3.99,1
11259,32,20140601,1,1,2014-06-01 00:00:00,-0.25,0,0
11272,22,20140301,1,1,2014-03-01 00:00:00,0.8,15,8
11272,27,20140201,1,1,2014-02-01 00:00:00,0.6,0,0
11272,32,20140401,1,1,2014-04-01 00:00:00,0.8,0,0
11272,33,20140201,1,1,2014-02-01 00:00:00,0.4,0,0
11273,2,20140401,1,1,2014-04-01 00:00:00,-1,0,0
11273,3,20140201,1,1,2014-02-01 00:00:00,-11.81,64.99,64
11273,6,20140401,1,1,2014-04-01 00:00:00,-1.8,0,0
11273,9,20140401,1,1,2014-04-01 00:00:00,-8.6,0,0
11273,18,20140301,1,1,2014-03-01 00:00:00,-14.6,0,0
11273,21,20140301,1,1,2014-03-01 00:00:00,-1.8,0,0
11273,24,20140401,1,1,2014-04-01 00:00:00,-1.8,0,0
11273,25,20140401,1,1,2014-04-01 00:00:00,-8.4,0,0
11273,26,20140601,1,1,2014-06-01 00:00:00,-23.1,16.5,33
11273,27,20140401,1,1,2014-04-01 00:00:00,-0.2,0,0
11273,34,20140401,1,1,2014-04-01 00:00:00,-1.6,0,0
11274,2,20140601,1,1,2014-06-01 00:00:00,16.44,43.89,15
11274,9,20140601,1,1,2014-06-01 00:00:00,-1.64,-3.99,-1
11274,12,20140601,1,1,2014-06-01 00:00:00,-0.7,0,0
11274,14,20140301,1,1,2014-03-01 00:00:00,44.28,107.73,27
11274,18,20140601,1,1,2014-06-01 00:00:00,31.57,20.97,6
11274,20,20140301,1,1,2014-03-01 00:00:00,52.08,127.28,32
11274,20,20140601,1,1,2014-06-01 00:00:00,3.25,0,0
11274,22,20140601,1,1,2014-06-01 00:00:00,16.31,21.96,6
11274,22,20140801,1,1,2014-08-01 00:00:00,-1.35,0,0
11274,24,20140401,1,1,2014-04-01 00:00:00,36.08,87.78,22
11274,26,20140401,1,1,2014-04-01 00:00:00,45.92,111.72,28
11274,27,20140401,1,1,2014-04-01 00:00:00,41,99.75,25
11274,31,20140201,1,1,2014-02-01 00:00:00,13.12,31.92,8
11274,34,20140801,1,1,2014-08-01 00:00:00,-2.7,0,0
11274,38,20140601,1,1,2014-06-01 00:00:00,5.85,0,0
11275,3,20140401,1,1,2014-04-01 00:00:00,4.77,11.97,3
11275,4,20140801,1,1,2014-08-01 00:00:00,-7,0,0
11275,8,20140601,1,1,2014-06-01 00:00:00,3.6,0,0
11275,11,20140601,1,1,2014-06-01 00:00:00,3,0,0
11275,16,20140301,1,1,2014-03-01 00:00:00,14.31,35.91,9
11275,19,20140301,1,1,2014-03-01 00:00:00,25.44,63.84,16
11275,21,20140201,1,1,2014-02-01 00:00:00,19.08,47.88,12
11275,22,20140401,1,1,2014-04-01 00:00:00,11.13,27.93,7
11275,23,20140401,1,1,2014-04-01 00:00:00,15.5,39.5,10
11275,24,20140201,1,1,2014-02-01 00:00:00,7.95,19.95,5
11275,25,20140401,1,1,2014-04-01 00:00:00,9.54,23.94,6
11275,26,20140401,1,1,2014-04-01 00:00:00,9.54,23.94,6
11275,27,20140201,1,1,2014-02-01 00:00:00,18.68,47.48,12
11275,32,20140401,1,1,2014-04-01 00:00:00,12.72,31.92,8
11275,519,20140601,1,1,2014-06-01 00:00:00,0.6,0,0
11275,551,20140601,1,1,2014-06-01 00:00:00,0.6,0,0
11276,10,20140601,1,1,2014-06-01 00:00:00,0.3,0,0
11276,20,20140201,1,1,2014-02-01 00:00:00,1.29,2.99,1
11277,11,20140301,1,1,2014-03-01 00:00:00,41.74,101.24,17
11277,14,20140401,1,1,2014-04-01 00:00:00,37.35,89.85,15
11277,21,20140401,1,1,2014-04-01 00:00:00,2.49,5.99,1
11277,22,20140201,1,1,2014-02-01 00:00:00,17.43,41.93,7
11277,23,20140401,1,1,2014-04-01 00:00:00,2.49,5.99,1
11277,24,20140401,1,1,2014-04-01 00:00:00,17.43,41.93,7
11277,26,20140401,1,1,2014-04-01 00:00:00,12.45,29.95,5
11277,27,20140401,1,1,2014-04-01 00:00:00,19.92,47.92,8
11277,28,20140201,1,1,2014-02-01 00:00:00,57.27,137.77,23
11277,38,20140601,1,1,2014-06-01 00:00:00,1.5,0,0
11278,5,20140601,1,1,2014-06-01 00:00:00,11.51,-7.99,-1
11278,7,20140401,1,1,2014-04-01 00:00:00,17.45,39.95,5
11278,11,20140601,1,1,2014-06-01 00:00:00,7.5,0,0
11278,13,20140401,1,1,2014-04-01 00:00:00,13.96,31.96,4
11278,14,20140601,1,1,2014-06-01 00:00:00,15,0,0
11278,16,20140401,1,1,2014-04-01 00:00:00,31.41,71.91,9
11278,16,20140601,1,1,2014-06-01 00:00:00,7.5,0,0
11278,19,20140401,1,1,2014-04-01 00:00:00,24.43,55.93,7
11278,20,20140401,1,1,2014-04-01 00:00:00,13.96,31.96,4
11278,24,20140201,1,1,2014-02-01 00:00:00,10.47,23.97,3
11278,26,20140401,1,1,2014-04-01 00:00:00,24.43,55.93,7
11278,27,20140201,1,1,2014-02-01 00:00:00,52.35,119.85,15
11400,2,20140601,1,1,2014-06-01 00:00:00,-79.6,92.9,48
11400,7,20140401,1,1,2014-04-01 00:00:00,-1,2.5,1
11400,8,20140601,1,1,2014-06-01 00:00:00,-10.5,0,0
11400,10,20140401,1,1,2014-04-01 00:00:00,-2,5,2
11400,11,20140601,1,1,2014-06-01 00:00:00,-6,0,0
11400,13,20140401,1,1,2014-04-01 00:00:00,-1,2.5,1
11400,16,20140601,1,1,2014-06-01 00:00:00,-10.5,0,0
11400,19,20140401,1,1,2014-04-01 00:00:00,-1,2.5,1
11400,20,20140401,1,1,2014-04-01 00:00:00,-1,2.5,1
11400,21,20140201,1,1,2014-02-01 00:00:00,-4,10,4
11400,23,20140401,1,1,2014-04-01 00:00:00,-4,10,4
11400,25,20140401,1,1,2014-04-01 00:00:00,-5,12.5,5
11402,3,20140601,1,1,2014-06-01 00:00:00,-24.3,33.2,16
11402,6,20140601,1,1,2014-06-01 00:00:00,-3,0,0
11402,8,20140601,1,1,2014-06-01 00:00:00,-1.5,0,0
11402,11,20140601,1,1,2014-06-01 00:00:00,-4.5,0,0
11402,14,20140601,1,1,2014-06-01 00:00:00,-7.5,0,0
11402,18,20140401,1,1,2014-04-01 00:00:00,-2,5,2
11402,23,20140401,1,1,2014-04-01 00:00:00,-1,2.5,1
11402,38,20140601,1,1,2014-06-01 00:00:00,-1.5,0,0
11402,40,20140401,1,1,2014-04-01 00:00:00,-4.5,9.5,4
11402,40,20140601,1,1,2014-06-01 00:00:00,-4.5,0,0
11404,35,20140401,1,1,2014-04-01 00:00:00,-16,8,16
11405,35,20140601,1,1,2014-06-01 00:00:00,0.49,1.99,1
11408,551,20140601,1,1,2014-06-01 00:00:00,-2.1,5.4,2
11465,39,20140501,1,1,2014-05-01 00:00:00,-14.5,0,0
11472,8,20140401,1,1,2014-04-01 00:00:00,-0.5,2.5,1
11575,3,20140801,1,1,2014-08-01 00:00:00,-6,0,0
11575,5,20140401,1,1,2014-04-01 00:00:00,-0.5,2.5,1
11575,9,20140801,1,1,2014-08-01 00:00:00,-2,0,0
11575,10,20140501,1,1,2014-05-01 00:00:00,-0.5,2.5,1
11575,12,20140801,1,1,2014-08-01 00:00:00,-2.5,0.5,1
11575,15,20140601,1,1,2014-06-01 00:00:00,-1,0,0
11575,16,20140301,1,1,2014-03-01 00:00:00,-1.5,7.5,3
11575,18,20140601,1,1,2014-06-01 00:00:00,-7,0,0
11575,19,20140301,1,1,2014-03-01 00:00:00,-0.5,2.5,1
11575,19,20140501,1,1,2014-05-01 00:00:00,-0.5,2.5,1
11575,21,20140401,1,1,2014-04-01 00:00:00,-0.5,2.5,1
11575,21,20140601,1,1,2014-06-01 00:00:00,-1,0,0
11575,23,20140801,1,1,2014-08-01 00:00:00,-8,0,0
11575,31,20140401,1,1,2014-04-01 00:00:00,-0.5,2.5,1
11575,32,20140801,1,1,2014-08-01 00:00:00,-21,9,10
11575,39,20140601,1,1,2014-06-01 00:00:00,-7,0,0
11577,8,20140601,1,1,2014-06-01 00:00:00,-1.25,0.75,1
11577,19,20140601,1,1,2014-06-01 00:00:00,-1.25,0.75,1
11578,6,20140801,1,1,2014-08-01 00:00:00,-1,1,2
11578,7,20140601,1,1,2014-06-01 00:00:00,-1,7,8
11578,10,20140601,1,1,2014-06-01 00:00:00,-0.5,0.5,1
11578,13,20140301,1,1,2014-03-01 00:00:00,-0.21,0.79,1
11578,18,20140601,1,1,2014-06-01 00:00:00,-6,6,12
11578,22,20140301,1,1,2014-03-01 00:00:00,-0.21,0.79,1
11578,23,20140801,1,1,2014-08-01 00:00:00,-1.01,1.99,3
11578,39,20140601,1,1,2014-06-01 00:00:00,-3.5,3.5,7
11581,6,20140401,1,1,2014-04-01 00:00:00,-0.5,2.5,1
11581,7,20140501,1,1,2014-05-01 00:00:00,-1,5,2
11581,7,20140601,1,1,2014-06-01 00:00:00,-7.2,1.8,1
11581,9,20140401,1,1,2014-04-01 00:00:00,-0.5,2.5,1
11581,9,20140801,1,1,2014-08-01 00:00:00,-6,0,0
11581,10,20140501,1,1,2014-05-01 00:00:00,-1.5,7.5,3
11581,10,20140601,1,1,2014-06-01 00:00:00,-1,0,0
11581,11,20140801,1,1,2014-08-01 00:00:00,-2.1,0.9,1
11581,15,20140601,1,1,2014-06-01 00:00:00,-1,0,0
11581,18,20140601,1,1,2014-06-01 00:00:00,-2,0,0
11581,20,20140801,1,1,2014-08-01 00:00:00,-2,0,0
11581,23,20140801,1,1,2014-08-01 00:00:00,-6,0,0
11581,32,20140801,1,1,2014-08-01 00:00:00,-10.1,3.9,4
11581,39,20140601,1,1,2014-06-01 00:00:00,-1,0,0
11583,33,20140401,1,1,2014-04-01 00:00:00,-2.02,1.98,2
11583,519,20140601,1,1,2014-06-01 00:00:00,-1.25,0.75,1
11583,551,20140301,1,1,2014-03-01 00:00:00,-6.06,5.94,6
11583,551,20140601,1,1,2014-06-01 00:00:00,-1.25,0.75,1
11585,3,20140601,1,1,2014-06-01 00:00:00,-0.5,0.5,1
11585,8,20140601,1,1,2014-06-01 00:00:00,-0.5,0.5,1
11585,14,20140601,1,1,2014-06-01 00:00:00,-0.5,0.5,1
11585,32,20140501,1,1,2014-05-01 00:00:00,-0.21,0.79,1
11585,37,20140601,1,1,2014-06-01 00:00:00,-0.5,0.5,1
11585,40,20140401,1,1,2014-04-01 00:00:00,-0.21,0.79,1
11745,524,20140801,1,1,2014-08-01 00:00:00,0.3,0,0
11945,18,20140601,1,1,2014-06-01 00:00:00,5.99,9.99,1
11965,20,20140601,1,1,2014-06-01 00:00:00,-1.14,-1.99,-1
11965,28,20140101,1,1,2014-01-01 00:00:00,0.15,0,0
11999,3,20140101,1,1,2014-01-01 00:00:00,-0.88,0.99,1
11999,9,20140401,1,1,2014-04-01 00:00:00,1.24,4.98,2
11999,13,20140501,1,1,2014-05-01 00:00:00,1.24,4.98,2
11999,24,20140401,1,1,2014-04-01 00:00:00,0.62,2.49,1
11999,24,20140601,1,1,2014-06-01 00:00:00,-3.78,7.44,6
11999,38,20140401,1,1,2014-04-01 00:00:00,1.24,4.98,2
12303,22,20140301,1,1,2014-03-01 00:00:00,3.49,4.99,1
12336,20,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
12517,9,20140301,1,1,2014-03-01 00:00:00,10.99,25.99,1
12703,13,20140101,1,1,2014-01-01 00:00:00,8.96,13.86,14
12703,19,20140101,1,1,2014-01-01 00:00:00,3.2,4.95,5
12761,39,20140801,1,1,2014-08-01 00:00:00,0.42,1.67,1
12770,31,20140401,1,1,2014-04-01 00:00:00,-1.5,0,0
12779,11,20140601,1,1,2014-06-01 00:00:00,4.92,5.97,3
12888,11,20140101,1,1,2014-01-01 00:00:00,1.49,1.99,1
12925,18,20140401,1,1,2014-04-01 00:00:00,-0.95,0,0
13059,534,20140101,1,1,2014-01-01 00:00:00,-0.3,0,0
13196,537,20140601,1,1,2014-06-01 00:00:00,-2.75,0,0
13510,34,20140401,1,1,2014-04-01 00:00:00,0,0,0
13510,34,20140501,1,1,2014-05-01 00:00:00,-1.24,-2.99,-1
13666,20,20140101,1,1,2014-01-01 00:00:00,0,2.5,5
13948,34,20140101,1,1,2014-01-01 00:00:00,17.76,0,0
14029,39,20140301,1,1,2014-03-01 00:00:00,1.75,1.99,1
14217,12,20140501,1,1,2014-05-01 00:00:00,0,0,0
14224,20,20140401,1,1,2014-04-01 00:00:00,-1.5,0.5,2
14231,14,20140601,1,1,2014-06-01 00:00:00,0.82,0.87,5
14235,3,20140801,1,1,2014-08-01 00:00:00,0.72,0.75,3
14235,6,20140801,1,1,2014-08-01 00:00:00,0.24,0.25,1
14235,9,20140801,1,1,2014-08-01 00:00:00,0.72,0.75,3
14235,10,20140801,1,1,2014-08-01 00:00:00,2.16,2.25,9
14235,14,20140801,1,1,2014-08-01 00:00:00,1.92,2,8
14235,23,20140801,1,1,2014-08-01 00:00:00,9.12,9.52,40
14235,32,20140801,1,1,2014-08-01 00:00:00,7.68,8,32
14235,35,20140801,1,1,2014-08-01 00:00:00,3.27,3.38,11
14235,36,20140801,1,1,2014-08-01 00:00:00,158.88,165.48,660
14235,38,20140801,1,1,2014-08-01 00:00:00,23.28,24.25,97
14237,12,20140801,1,1,2014-08-01 00:00:00,52.37,52.9,53
14237,15,20140801,1,1,2014-08-01 00:00:00,2.97,0,0
14237,18,20140801,1,1,2014-08-01 00:00:00,11.88,0,0
14237,21,20140801,1,1,2014-08-01 00:00:00,9.9,0,0
14250,8,20140501,1,1,2014-05-01 00:00:00,-10.5,1.5,12
14250,11,20140501,1,1,2014-05-01 00:00:00,-4.5,1.5,6
14250,14,20140501,1,1,2014-05-01 00:00:00,-21,7,28
14250,21,20140501,1,1,2014-05-01 00:00:00,-1.5,0.5,2
14250,24,20140801,1,1,2014-08-01 00:00:00,1,0,0
14250,37,20140101,1,1,2014-01-01 00:00:00,-0.03,2.97,3
14349,554,20140801,1,1,2014-08-01 00:00:00,-3.99,-6.99,-1
14450,38,20140601,1,1,2014-06-01 00:00:00,-12,0,0
14462,2,20140801,1,1,2014-08-01 00:00:00,-4.99,-9.99,-1
14510,15,20140501,1,1,2014-05-01 00:00:00,0,0,0
14527,16,20140401,1,1,2014-04-01 00:00:00,-13.5,0,0
14589,19,20140301,1,1,2014-03-01 00:00:00,0,0,0
15190,520,20140101,1,1,2014-01-01 00:00:00,-3.99,-7.99,-1
15607,3,20140301,1,1,2014-03-01 00:00:00,-2.75,0,0
15607,7,20140101,1,1,2014-01-01 00:00:00,-2.75,0,0
15802,4,20140401,1,1,2014-04-01 00:00:00,17.36,27.86,14
15802,5,20140501,1,1,2014-05-01 00:00:00,11.16,17.91,9
15802,8,20140501,1,1,2014-05-01 00:00:00,7.24,11.74,6
15802,9,20140801,1,1,2014-08-01 00:00:00,2.48,3.98,2
15802,10,20140601,1,1,2014-06-01 00:00:00,2.74,2.99,2
15802,11,20140301,1,1,2014-03-01 00:00:00,58.28,93.53,47
15802,11,20140501,1,1,2014-05-01 00:00:00,13.64,21.89,11
15802,13,20140601,1,1,2014-06-01 00:00:00,2,0,0
15802,14,20140301,1,1,2014-03-01 00:00:00,84.32,135.32,68
